Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Product_ID,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Stock,Inventory_Turnover_Days,Season
ORD-1937,31-12-2023,05-01-2024,CUST-683,Central,Technology,Copiers,PROD-5513,Copiers 719,381.43,1,0.2,38.14,143,117,Winter
ORD-1938,29-09-2022,02-10-2022,CUST-227,West,Furniture,Tables,PROD-3962,Tables 334,1716.68,4,0.3,0,90,21,Fall
ORD-1939,06-06-2022,12-06-2022,CUST-691,West,Furniture,Chairs,PROD-3260,Chairs 581,4498.74,9,0.3,0,153,61,Summer
ORD-1940,14-12-2022,15-12-2022,CUST-897,East,Office Supplies,Binders,PROD-7609,Binders 198,520.02,7,0,156.01,61,104,Winter
ORD-1941,02-09-2023,04-09-2023,CUST-144,South,Office Supplies,Paper,PROD-6974,Paper 751,2369.92,8,0.3,0,27,86,Fall
ORD-1942,02-04-2022,08-04-2022,CUST-379,Central,Furniture,Tables,PROD-2618,Tables 839,2212.01,9,0.1,442.4,144,118,Spring
ORD-1943,22-04-2022,25-04-2022,CUST-802,East,Technology,Phones,PROD-6556,Phones 537,1212.28,4,0.2,121.23,161,57,Spring
ORD-1944,11-07-2023,16-07-2023,CUST-664,West,Office Supplies,Art,PROD-7635,Art 649,2937.2,7,0.1,587.44,144,46,Summer
ORD-1945,15-07-2022,18-07-2022,CUST-351,South,Technology,Phones,PROD-3815,Phones 974,711.14,3,0.3,0,99,61,Summer
ORD-1946,10-12-2023,14-12-2023,CUST-990,East,Furniture,Bookcases,PROD-1588,Bookcases 259,495.38,6,0.3,0,177,60,Winter
ORD-1947,11-01-2022,16-01-2022,CUST-486,South,Furniture,Chairs,PROD-7783,Chairs 866,1182.38,8,0.3,0,37,87,Winter
ORD-1948,26-07-2022,01-08-2022,CUST-800,South,Technology,Copiers,PROD-6037,Copiers 241,227.31,5,0.3,0,34,115,Summer
ORD-1949,15-08-2023,17-08-2023,CUST-240,East,Office Supplies,Binders,PROD-4598,Binders 796,3152.15,7,0,945.65,136,64,Summer
ORD-1950,29-03-2022,30-03-2022,CUST-602,West,Office Supplies,Art,PROD-3292,Art 577,3012.73,8,0,903.82,49,63,Spring
ORD-1951,18-01-2023,21-01-2023,CUST-883,South,Furniture,Bookcases,PROD-8980,Bookcases 803,81.98,3,0,24.59,53,27,Winter
ORD-1952,31-12-2023,06-01-2024,CUST-569,East,Technology,Phones,PROD-1076,Phones 620,395.34,1,0.2,39.53,56,38,Winter
ORD-1953,13-12-2022,17-12-2022,CUST-263,South,Technology,Phones,PROD-8740,Phones 523,319.56,5,0,95.87,131,85,Winter
ORD-1954,17-01-2023,20-01-2023,CUST-772,Central,Furniture,Chairs,PROD-1258,Chairs 406,489.44,1,0.3,0,97,30,Winter
ORD-1955,09-04-2023,11-04-2023,CUST-884,East,Technology,Copiers,PROD-6691,Copiers 505,561.69,6,0.2,56.17,15,38,Spring
ORD-1956,07-12-2022,10-12-2022,CUST-168,South,Furniture,Chairs,PROD-6679,Chairs 480,474,2,0.2,47.4,179,48,Winter
ORD-1957,09-04-2022,13-04-2022,CUST-648,West,Furniture,Chairs,PROD-2478,Chairs 125,490.66,5,0.3,0,71,94,Spring
ORD-1958,31-05-2023,05-06-2023,CUST-654,East,Office Supplies,Binders,PROD-9484,Binders 284,1624.38,5,0.2,162.44,152,44,Spring
ORD-1959,27-08-2023,01-09-2023,CUST-808,West,Office Supplies,Art,PROD-4869,Art 187,1915.27,4,0.1,383.05,85,106,Summer
ORD-1960,04-07-2023,08-07-2023,CUST-462,West,Technology,Copiers,PROD-8444,Copiers 370,1444.09,7,0.3,0,152,102,Summer
ORD-1961,09-04-2023,11-04-2023,CUST-151,Central,Office Supplies,Paper,PROD-6688,Paper 219,1562.3,4,0,468.69,114,62,Spring
ORD-1962,09-10-2023,14-10-2023,CUST-601,West,Technology,Copiers,PROD-8043,Copiers 354,1807.83,4,0.2,180.78,89,50,Fall
ORD-1963,08-12-2023,10-12-2023,CUST-552,East,Office Supplies,Paper,PROD-3259,Paper 767,743.23,5,0,222.97,91,117,Winter
ORD-1964,18-08-2023,21-08-2023,CUST-162,Central,Office Supplies,Paper,PROD-9598,Paper 901,637.56,9,0.2,63.76,58,26,Summer
ORD-1965,15-01-2022,18-01-2022,CUST-770,East,Furniture,Chairs,PROD-1330,Chairs 264,268.85,3,0.1,53.77,13,97,Winter
ORD-1966,05-02-2023,11-02-2023,CUST-893,Central,Furniture,Chairs,PROD-6611,Chairs 316,334.58,1,0.1,66.92,190,40,Winter
ORD-1967,15-04-2022,16-04-2022,CUST-740,West,Office Supplies,Art,PROD-7457,Art 246,789.71,4,0.2,78.97,62,62,Spring
ORD-1968,07-08-2023,13-08-2023,CUST-540,Central,Office Supplies,Paper,PROD-3611,Paper 671,345.34,5,0.3,0,116,101,Summer
ORD-1969,30-03-2022,03-04-2022,CUST-377,East,Office Supplies,Binders,PROD-7560,Binders 777,1586.46,7,0.1,317.29,120,115,Spring
ORD-1970,11-09-2023,14-09-2023,CUST-862,South,Furniture,Tables,PROD-8391,Tables 200,718.11,3,0.2,71.81,148,99,Fall
ORD-1971,17-03-2023,18-03-2023,CUST-349,South,Furniture,Chairs,PROD-3196,Chairs 494,333.76,2,0.3,0,10,69,Spring
ORD-1972,12-09-2023,16-09-2023,CUST-983,Central,Technology,Accessories,PROD-6775,Accessories 877,396.6,2,0,118.98,141,73,Fall
ORD-1973,04-02-2022,07-02-2022,CUST-621,Central,Furniture,Tables,PROD-6660,Tables 882,143.61,6,0,43.08,17,87,Winter
ORD-1974,29-07-2022,04-08-2022,CUST-410,West,Technology,Copiers,PROD-6698,Copiers 234,1423.93,3,0.1,284.79,184,13,Summer
ORD-1975,09-08-2023,12-08-2023,CUST-368,East,Technology,Copiers,PROD-6674,Copiers 500,276.19,1,0,82.86,96,29,Summer
ORD-1976,28-01-2022,31-01-2022,CUST-901,East,Office Supplies,Paper,PROD-6801,Paper 395,1325.17,4,0.2,132.52,110,48,Winter
ORD-1977,05-06-2022,07-06-2022,CUST-447,East,Furniture,Tables,PROD-6897,Tables 697,1864.59,6,0.2,186.46,85,108,Summer
ORD-1978,26-04-2023,02-05-2023,CUST-833,Central,Office Supplies,Binders,PROD-6543,Binders 712,2274.34,5,0.3,0,88,95,Spring
ORD-1979,07-09-2022,12-09-2022,CUST-608,South,Office Supplies,Paper,PROD-4439,Paper 956,1340.33,3,0.3,0,42,53,Fall
ORD-1980,13-10-2022,17-10-2022,CUST-287,Central,Furniture,Chairs,PROD-1602,Chairs 299,641.49,3,0.3,0,161,33,Fall
ORD-1981,12-03-2022,18-03-2022,CUST-722,South,Office Supplies,Binders,PROD-1802,Binders 634,116.78,2,0.3,0,22,94,Spring
ORD-1982,11-06-2023,13-06-2023,CUST-424,Central,Office Supplies,Paper,PROD-3808,Paper 274,104.32,3,0,31.3,61,45,Summer
ORD-1983,21-06-2022,26-06-2022,CUST-678,South,Technology,Accessories,PROD-9823,Accessories 802,2358.61,6,0.3,0,63,83,Summer
ORD-1984,31-10-2022,06-11-2022,CUST-334,West,Furniture,Tables,PROD-1404,Tables 356,2034.43,5,0.2,203.44,130,35,Fall
ORD-1985,20-08-2023,26-08-2023,CUST-441,South,Furniture,Chairs,PROD-5799,Chairs 602,915.06,9,0,274.52,68,63,Summer
ORD-1986,24-05-2022,26-05-2022,CUST-546,West,Office Supplies,Binders,PROD-2245,Binders 151,653.53,5,0.3,0,23,53,Spring
ORD-1987,25-06-2023,28-06-2023,CUST-408,Central,Office Supplies,Binders,PROD-1185,Binders 360,221.86,8,0.1,44.37,172,104,Summer
ORD-1988,12-08-2022,16-08-2022,CUST-612,West,Furniture,Tables,PROD-4164,Tables 320,854.81,4,0.1,170.96,120,91,Summer
ORD-1989,30-12-2022,01-01-2023,CUST-232,East,Technology,Accessories,PROD-4879,Accessories 133,2097.55,6,0.3,0,29,23,Winter
ORD-1990,15-08-2023,18-08-2023,CUST-106,South,Furniture,Bookcases,PROD-5335,Bookcases 522,161.26,1,0.3,0,120,45,Summer
ORD-1991,11-03-2022,17-03-2022,CUST-928,West,Furniture,Tables,PROD-2239,Tables 580,989.28,6,0.2,98.93,41,54,Spring
ORD-1992,28-11-2022,01-12-2022,CUST-602,East,Furniture,Bookcases,PROD-1372,Bookcases 715,1593.22,6,0.2,159.32,118,112,Fall
ORD-1993,18-06-2022,22-06-2022,CUST-995,South,Office Supplies,Binders,PROD-1530,Binders 781,577.43,2,0,173.23,34,75,Summer
ORD-1994,01-05-2022,06-05-2022,CUST-364,South,Office Supplies,Paper,PROD-7189,Paper 491,1361.39,5,0,408.42,192,26,Spring
ORD-1995,15-06-2023,19-06-2023,CUST-145,West,Technology,Phones,PROD-1557,Phones 625,2142.26,9,0.2,214.23,35,113,Summer
ORD-1996,03-01-2022,07-01-2022,CUST-786,West,Furniture,Bookcases,PROD-6606,Bookcases 942,2281.64,7,0.2,228.16,86,85,Winter
ORD-1997,16-12-2023,19-12-2023,CUST-946,South,Office Supplies,Art,PROD-2977,Art 475,467.95,1,0,140.39,42,106,Winter
ORD-1998,12-09-2023,13-09-2023,CUST-706,South,Office Supplies,Paper,PROD-1543,Paper 330,271.35,4,0.3,0,171,100,Fall
ORD-1999,19-07-2022,25-07-2022,CUST-997,East,Furniture,Bookcases,PROD-2786,Bookcases 695,56.04,1,0.2,5.6,85,66,Summer
